contig_id	length	score	pvalue
k141_179163_length_5604_cov_111.0782	5604	0.873767734	0.019865549
k141_179209_length_1551_cov_72.2525	1551	0.684572637	0.034387038
k141_179241_length_1327_cov_9.0000	1327	0.724181294	0.031120175
k141_179256_length_2203_cov_51.7774	2203	0.624506831	0.039712214
k141_17926_length_1363_cov_113.8314	1363	0.998147011	0.004494297
k141_179358_length_3472_cov_20.0000	3472	0.999995768	0.000547624
k141_179433_length_3727_cov_109.9757	3727	0.950382173	0.013539542
k141_179517_length_2993_cov_82.5950	2993	0.505425692	0.058841302
k141_179575_length_1100_cov_11.0000	1100	0.563121378	0.04651031
k141_179626_length_1729_cov_13.7393	1729	0.911293745	0.016976358
k141_179664_length_1363_cov_25.0000	1363	0.981147647	0.009158547
k141_179666_length_1258_cov_28.0000	1258	0.93189764	0.015427902
k141_179675_length_11356_cov_34.8484	11356	0.900131702	0.017675051
k141_179734_length_1024_cov_3.0000	1024	0.543550551	0.04996601
k141_179798_length_4068_cov_147.0224	4068	0.877224445	0.019563411
k141_17999_length_2227_cov_116.3212	2227	0.991587341	0.007100234
k141_18000_length_1250_cov_67.0000	1250	0.610934198	0.041071833
k141_180007_length_1080_cov_10.0000	1080	0.505015433	0.059105673
k141_180041_length_2983_cov_26.0000	2983	0.517207503	0.055272302
k141_18011_length_1430_cov_15.0070	1430	0.511821449	0.056669688
k141_180115_length_1033_cov_8.0000	1033	0.778303623	0.027041317
k141_180153_length_2827_cov_74.7055	2827	0.529434204	0.052571947
k141_180166_length_1904_cov_538.1129	1904	0.678896904	0.034859128
k141_180167_length_207716_cov_87.0888	207716	0.516706467	0.055404487
k141_180173_length_1095_cov_13.0000	1095	0.71889323	0.031516731
k141_180255_length_32958_cov_67.3288	32958	0.708812714	0.032460911
k141_180256_length_1050_cov_120.5424	1050	0.893170834	0.018260443
k141_180281_length_7315_cov_128.0173	7315	0.77546978	0.027286804
k141_180322_length_1236_cov_129.4950	1236	0.897108614	0.017939421
k141_18035_length_1284_cov_330.6080	1284	0.556548119	0.047492258
k141_180403_length_4189_cov_13.0000	4189	0.861061215	0.020771962
k141_180485_length_8510_cov_26.0000	8510	0.617522299	0.040354256
k141_180518_length_2590_cov_166.0000	2590	0.658184767	0.036520885
k141_180599_length_6528_cov_28.0000	6528	0.98950088	0.007515673
k141_180602_length_1653_cov_16.0000	1653	0.881018758	0.019166856
k141_180609_length_10895_cov_43.3405	10895	0.749258637	0.029269582
k141_180623_length_1035_cov_6.0000	1035	0.674695194	0.035142382
k141_180629_length_1206_cov_26.0000	1206	0.530125737	0.052439761
k141_180686_length_1367_cov_127.0000	1367	0.825890243	0.023321248
k141_180700_length_1051_cov_8.0000	1051	0.828480124	0.023113528
k141_180715_length_1110_cov_19.0000	1110	0.515798092	0.05563109
k141_180722_length_1379_cov_8.0000	1379	0.594961762	0.042997961
k141_180748_length_1234_cov_19.0000	1234	0.878287196	0.019374575
k141_180783_length_3020_cov_44.8420	3020	0.984403431	0.008610922
k141_180948_length_1069_cov_6.0000	1069	0.864801049	0.020526475
k141_180983_length_1077_cov_24.0000	1077	0.828482628	0.023113528
k141_18102_length_1581_cov_25.0000	1581	0.765969872	0.028079915
k141_181063_length_1099_cov_14.0000	1099	0.987107635	0.008006647
k141_181113_length_5395_cov_69.3323	5395	0.536196709	0.051099026
k141_181124_length_2045_cov_7.0000	2045	0.789673805	0.026210439
k141_181161_length_1105_cov_4.0000	1105	0.635655582	0.038579198
k141_181166_length_1194_cov_5.0000	1194	0.860921502	0.020771962
k141_181229_length_1607_cov_4.0000	1607	0.972432435	0.010348214
k141_181246_length_2408_cov_19.0000	2408	0.565475643	0.046340358
k141_18125_length_1173_cov_7.0000	1173	0.63679558	0.038465896
k141_181265_length_1815_cov_6.0000	1815	0.57666409	0.04482967
k141_181367_length_8304_cov_66.4349	8304	0.634979963	0.038654732
k141_181390_length_1187_cov_201.6033	1187	0.874872804	0.019808898
k141_181558_length_1327_cov_25.2563	1327	0.945021033	0.014181585
k141_181591_length_3560_cov_22.0000	3560	0.952988625	0.013294055
k141_181600_length_1239_cov_6.0000	1239	0.505581796	0.058803535
k141_181610_length_1195_cov_842.2742	1195	0.515604854	0.055668857
k141_18165_length_5686_cov_114.3764	5686	0.835823715	0.022528137
k141_181670_length_1690_cov_6.0000	1690	0.587696433	0.043715537
k141_181673_length_1132_cov_13.0000	1132	0.556340575	0.047511141
k141_181724_length_4171_cov_27.0000	4171	0.721207023	0.031327895
k141_181741_length_25126_cov_68.0329	25126	0.99398458	0.006439308
k141_181753_length_2598_cov_796.9666	2598	0.748303652	0.029307349
k141_181811_length_12876_cov_22.2991	12876	0.568105698	0.045943802
k141_181818_length_1487_cov_13.0000	1487	0.965274334	0.011575648
k141_181839_length_3973_cov_28.8392	3973	0.715104222	0.031837752
k141_181857_length_7499_cov_120.4637	7499	0.865466475	0.020413173
k141_181877_length_2134_cov_38.0246	2134	0.513575375	0.056140947
k141_181895_length_1501_cov_4.0000	1501	0.503437161	0.059728831
k141_181910_length_1138_cov_5.0000	1138	0.919481993	0.016390966
k141_181923_length_3743_cov_45.3989	3743	0.52731663	0.052930735
k141_181924_length_1042_cov_11.0000	1042	0.52207911	0.053969333
k141_18193_length_3554_cov_133.7905	3554	0.581253231	0.04435758
k141_181968_length_1153_cov_9.0000	1153	0.867786527	0.020262104
k141_181980_length_1157_cov_6.0000	1157	0.546176076	0.049531687
k141_182020_length_1700_cov_169.9673	1700	0.51859206	0.05489463
k141_182040_length_1032_cov_5.0000	1032	0.89439559	0.018071607
k141_182058_length_1315_cov_29.0000	1315	0.836053371	0.022528137
k141_182097_length_4170_cov_24.0000	4170	0.845217407	0.021904978
k141_182103_length_2578_cov_340.3775	2578	0.977431059	0.00959287
k141_182110_length_1669_cov_14.0000	1669	0.965616584	0.011518997
k141_182134_length_2139_cov_23.5105	2139	0.62754637	0.039372309
k141_182166_length_11243_cov_34.0275	11243	0.7256127	0.031006874
k141_182174_length_1883_cov_7.0000	1883	0.999962151	0.001057482
k141_182188_length_5958_cov_31.0000	5958	0.814885736	0.024133243
k141_182194_length_2048_cov_19.0000	2048	0.596469522	0.042790241
k141_182199_length_1304_cov_14.7524	1304	0.512376547	0.056461968
k141_182256_length_2965_cov_104.5081	2965	0.622271717	0.039806632
k141_182280_length_1153_cov_5.0168	1153	0.917749166	0.016428733
k141_18229_length_1693_cov_30.8138	1693	0.514512479	0.055914344
k141_182338_length_2841_cov_120.0000	2841	0.711573958	0.032196541
k141_18235_length_1216_cov_35.0000	1216	0.999997854	0.00047209
k141_182412_length_1520_cov_22.0000	1520	0.94401747	0.014276003
k141_182455_length_1265_cov_27.0000	1265	0.686861634	0.034217086
k141_182497_length_1381_cov_15.0000	1381	0.572073102	0.045377294
k141_182502_length_2126_cov_30.0000	2126	0.531015337	0.052288692
k141_182616_length_1165_cov_22.0000	1165	0.827107072	0.023245713
k141_182621_length_2062_cov_11.0000	2062	0.972355127	0.010404864
k141_182672_length_1095_cov_15.0000	1095	0.564855337	0.046378125
k141_182693_length_1415_cov_16.0000	1415	0.528236032	0.05279855
k141_182762_length_1793_cov_58.5684	1793	0.738388062	0.030024926
k141_182764_length_6815_cov_93.3728	6815	0.864042282	0.020583126
k141_182786_length_1783_cov_7.0000	1783	0.997337461	0.005060805
k141_182885_length_9434_cov_35.7644	9434	0.728838921	0.03072362
k141_182922_length_2018_cov_15.0000	2018	0.689594686	0.034009366
k141_182939_length_1134_cov_10.3797	1134	0.588141203	0.043696654
k141_182984_length_1647_cov_11.0000	1647	0.682382107	0.034594758
k141_183065_length_8005_cov_74.7111	8005	0.531429648	0.052175391
k141_183097_length_14824_cov_37.5610	14824	0.952800989	0.013312939
k141_183129_length_2311_cov_14.0000	2311	0.870321274	0.020111036
k141_183151_length_12736_cov_33.7540	12736	0.640870988	0.037993806
k141_183168_length_2700_cov_24.0000	2700	0.997704744	0.004834202
k141_183188_length_1414_cov_12.0000	1414	0.569231093	0.045717199
k141_183237_length_1536_cov_7.0000	1536	0.943160892	0.014408188
k141_183238_length_1075_cov_7.6777	1075	0.748715639	0.029288466
k141_18328_length_2826_cov_9.0000	2826	0.723930895	0.031120175
k141_183300_length_1877_cov_42.7938	1877	0.603409767	0.041846061
k141_183311_length_1854_cov_22.0000	1854	0.687176108	0.034198202
k141_183317_length_5939_cov_93.7294	5939	0.579243183	0.044546416
k141_183416_length_1333_cov_16.0000	1333	0.999991417	0.000623159
k141_183487_length_2836_cov_17.0000	2836	0.985280037	0.008497621
k141_183491_length_23011_cov_24.9325	23011	0.94705981	0.014068283
k141_183562_length_39849_cov_30.1052	39849	0.894054651	0.018128257
k141_183607_length_1110_cov_31.0000	1110	0.61366564	0.040713045
k141_183640_length_5862_cov_101.3625	5862	0.756645918	0.028873027
k141_183646_length_1054_cov_64.1205	1054	0.629780531	0.039164589
k141_183649_length_1047_cov_28.0000	1047	0.577979863	0.044678601
k141_18366_length_1410_cov_38.2750	1410	0.725696921	0.030969106
k141_183781_length_1312_cov_329.0000	1312	0.779861808	0.026890249
k141_183790_length_1157_cov_23.0000	1157	0.513359606	0.056235365
k141_183829_length_1597_cov_12.0000	1597	0.80947566	0.024473148
k141_183862_length_1060_cov_5.0000	1060	0.51766932	0.055121233
k141_183965_length_4265_cov_81.0000	4265	0.834516287	0.022584787
k141_183984_length_1268_cov_46.0657	1268	0.529745877	0.052534179
k141_183995_length_15642_cov_30.8803	15642	0.914186239	0.016693104
k141_184053_length_1055_cov_8.0000	1055	0.573008895	0.045245109
k141_184124_length_13824_cov_31.6856	13824	0.929572761	0.015578971
k141_184126_length_8408_cov_93.2757	8408	0.671368361	0.035463404
k141_18422_length_1892_cov_23.5888	1892	0.980638385	0.009234081
k141_184231_length_1678_cov_124.0839	1678	0.767177522	0.028042148
k141_184293_length_2239_cov_89.4080	2239	0.572752893	0.045282876
k141_184302_length_2592_cov_89.6956	2592	0.837124467	0.022528137
k141_184317_length_1381_cov_20.0000	1381	0.936405778	0.015012463
k141_184341_length_2305_cov_14.0000	2305	0.998764455	0.003927789
k141_184380_length_2913_cov_109.5736	2913	0.799049258	0.025417328
k141_184445_length_1256_cov_5.0000	1256	0.652293622	0.03686079
k141_184453_length_1314_cov_7.0000	1314	0.539070368	0.050608052
k141_184492_length_1679_cov_99.1443	1679	0.863082409	0.020639776
k141_184512_length_1085_cov_15.0000	1085	0.88728714	0.018751416
k141_184516_length_2569_cov_48.1161	2569	0.507294238	0.058161493
k141_184518_length_5931_cov_42.2162	5931	0.516616881	0.055442254
k141_184521_length_1200_cov_111.8650	1200	0.76622349	0.028079915
k141_184571_length_1092_cov_25.0000	1092	0.862776518	0.02065866
k141_184588_length_4217_cov_23.0000	4217	0.523969769	0.053516127
k141_184614_length_2072_cov_17.0000	2072	0.505973935	0.058690233
k141_18462_length_3885_cov_18.0000	3885	0.836836517	0.022528137
k141_184645_length_1081_cov_6.0000	1081	0.999998689	0.000415439
k141_184662_length_2203_cov_16.2861	2203	0.678082645	0.034896896
k141_18471_length_2071_cov_13.0000	2071	0.531606078	0.052156507
k141_184710_length_1066_cov_11.8324	1066	0.944576979	0.014238236
k141_184718_length_2347_cov_17.1292	2347	0.559301138	0.046963517
k141_184723_length_1439_cov_41.7912	1439	0.827387214	0.023189063
k141_184728_length_2603_cov_19.1828	2603	0.620186567	0.040033235
k141_184755_length_11562_cov_21.0710	11562	0.720203042	0.031403429
k141_184795_length_5513_cov_24.0000	5513	0.999996662	0.000509857
k141_184802_length_3330_cov_36.4343	3330	0.757282674	0.028835259
k141_184811_length_1005_cov_16.0000	1005	0.967100918	0.011405695
k141_184840_length_1141_cov_73.0000	1141	0.506837249	0.05819926
k141_184850_length_1320_cov_1069.0000	1320	0.604153097	0.04178941
k141_184859_length_1782_cov_16.0000	1782	0.557950735	0.047209004
k141_184890_length_1838_cov_10.0000	1838	0.770858049	0.027740011
k141_184910_length_29271_cov_11.0000	29271	0.999593735	0.002662588
k141_184913_length_1016_cov_20.6754	1016	0.605095506	0.041713876
k141_184939_length_3714_cov_68.0000	3714	0.514330983	0.056008762
k141_184950_length_2123_cov_18.8002	2123	0.972225308	0.010442632
k141_18497_length_12180_cov_41.5364	12180	0.612572789	0.040826346
k141_184987_length_6247_cov_29.4250	6247	0.863490462	0.020639776
k141_185013_length_3508_cov_122.3698	3508	0.685676217	0.034273737
k141_185152_length_1271_cov_261.4124	1271	0.542866647	0.050003777
k141_185227_length_1507_cov_37.0000	1507	0.526894987	0.053006269
k141_185230_length_1034_cov_8.0000	1034	0.999979794	0.000830878
k141_185236_length_1836_cov_14.0000	1836	0.917299509	0.0164665
k141_185329_length_1242_cov_116.0000	1242	0.953162432	0.013294055
k141_185361_length_13697_cov_30.2083	13697	0.806117117	0.024775285
k141_185364_length_2101_cov_21.0000	2101	0.6556952	0.03665307
k141_185372_length_2612_cov_19.0000	2612	0.5902704	0.043507818
k141_185471_length_1876_cov_9.0000	1876	0.999747396	0.002228265
k141_185496_length_3541_cov_17.0000	3541	0.60714817	0.041487272
k141_185497_length_4073_cov_34.4311	4073	0.537810206	0.050834655
k141_185505_length_2692_cov_19.0000	2692	0.959048152	0.012519828
k141_185565_length_3829_cov_41.3107	3829	0.766885936	0.028042148
k141_185567_length_4767_cov_669.9801	4767	0.581351757	0.04435758
k141_18557_length_157152_cov_125.9777	157152	0.545331836	0.049701639
k141_185585_length_1723_cov_10.0000	1723	0.993192971	0.006703679
k141_185586_length_5839_cov_26.0000	5839	0.960669041	0.012274341
k141_185657_length_4147_cov_37.0170	4147	0.967081785	0.011405695
k141_185664_length_3031_cov_46.4069	3031	0.739548564	0.029930508
k141_185772_length_5849_cov_319.8884	5849	0.627489865	0.039372309
k141_185783_length_1240_cov_5.0000	1240	0.852761686	0.021357353
k141_185799_length_1543_cov_61.2004	1543	0.921915054	0.016221014
k141_185828_length_1875_cov_28.0000	1875	0.803856015	0.024888587
k141_185838_length_2321_cov_20.0000	2321	0.637914896	0.038295944
k141_185855_length_1711_cov_31.0000	1711	0.999652922	0.002454868
k141_185867_length_7967_cov_124.4796	7967	0.523047328	0.053686079
k141_185903_length_1575_cov_47.0000	1575	0.610932231	0.041071833
k141_185929_length_4891_cov_106.9179	4891	0.811516285	0.024303195
k141_185945_length_1444_cov_18.0000	1444	0.963174105	0.011915553
k141_186028_length_1336_cov_90.0000	1336	0.884094834	0.018940252
k141_186060_length_5976_cov_64.5775	5976	0.672987759	0.035312335
k141_186097_length_18987_cov_48.3702	18987	0.679088593	0.034859128
k141_186103_length_1149_cov_18.0000	1149	0.557931781	0.047209004
k141_18614_length_1429_cov_21.0000	1429	0.990899682	0.007251303
k141_186249_length_1023_cov_29.0000	1023	0.626447558	0.039523378
k141_186271_length_1428_cov_7.0000	1428	0.97864151	0.009460684
k141_18628_length_3514_cov_19.0000	3514	0.585701406	0.043942141
k141_186295_length_1103_cov_24.0000	1103	0.962579489	0.011991087
k141_186350_length_2185_cov_27.9310	2185	0.852770984	0.021357353
k141_186396_length_1606_cov_36.0000	1606	0.707567215	0.032536445
k141_1864_length_1721_cov_74.5823	1721	0.859709084	0.020847496
k141_18653_length_1666_cov_19.0000	1666	0.720378041	0.031403429
k141_186561_length_1051_cov_4.0000	1051	0.587555707	0.043715537
k141_186575_length_1091_cov_11.0000	1091	0.999620736	0.002587053
k141_186582_length_1449_cov_102.1361	1449	0.958103061	0.012576479
k141_186635_length_3136_cov_78.2381	3136	0.544496655	0.049796057
k141_186659_length_1889_cov_29.0000	1889	0.949819803	0.013615077
k141_18673_length_8487_cov_78.5137	8487	0.787324548	0.026304857
k141_186740_length_1994_cov_15.0000	1994	0.992655754	0.00681698
k141_186744_length_1485_cov_19.0000	1485	0.549593329	0.048870761
k141_186747_length_1922_cov_104.7788	1922	0.990900397	0.007251303
k141_18677_length_1374_cov_110.6472	1374	0.880778432	0.019204623
k141_186785_length_9331_cov_31.4831	9331	0.866433263	0.020375406
k141_186791_length_2052_cov_9.0000	2052	0.727957726	0.030818038
k141_186824_length_5559_cov_125.7732	5559	0.722325563	0.03125236
k141_186830_length_1798_cov_102.8189	1798	0.522282779	0.053874915
k141_186839_length_2901_cov_114.3641	2901	0.808461428	0.024624216
k141_186895_length_1036_cov_90.9844	1036	0.672656417	0.035331218
k141_186907_length_2057_cov_26.0000	2057	0.509915292	0.05725508
k141_186916_length_6884_cov_53.1953	6884	0.989781082	0.007459023
k141_186952_length_1579_cov_140.2615	1579	0.51483345	0.055819926
k141_186966_length_2786_cov_29.3089	2786	0.558101654	0.047209004
k141_186987_length_3109_cov_33.0000	3109	0.98649776	0.00823325
k141_186998_length_6199_cov_147.1400	6199	0.603825331	0.041808294
k141_187019_length_2663_cov_80.9005	2663	0.567180634	0.04603822
k141_187096_length_7533_cov_76.0000	7533	0.618369222	0.040222071
k141_187101_length_3848_cov_81.2916	3848	0.981671572	0.009026362
k141_187188_length_22404_cov_37.3095	22404	0.841370583	0.022131581
k141_187215_length_1900_cov_9.0000	1900	0.846802533	0.021772793
k141_18722_length_8845_cov_77.4566	8845	0.998709083	0.004003324
k141_187294_length_6330_cov_14.0638	6330	0.611341	0.040996299
k141_187318_length_13696_cov_25.2356	13696	0.567731202	0.046000453
k141_187327_length_18863_cov_116.1947	18863	0.823813915	0.023415666
k141_187374_length_6272_cov_36.7870	6272	0.901580334	0.017580633
k141_187418_length_2127_cov_93.1853	2127	0.66278863	0.03612433
k141_187484_length_7662_cov_33.0622	7662	0.795639992	0.025681698
k141_187497_length_9934_cov_38.5644	9934	0.645507634	0.037502833
k141_187601_length_1823_cov_83.7390	1823	0.512955308	0.056292016
k141_187618_length_1498_cov_20.0000	1498	0.586894393	0.043734421
k141_187661_length_1359_cov_8.0000	1359	0.503082037	0.059936551
k141_187666_length_151789_cov_71.9996	151789	0.824833632	0.023396782
k141_187737_length_7148_cov_27.1533	7148	0.809988141	0.02443538
k141_18774_length_1317_cov_8.0000	1317	0.527212203	0.052949619
k141_18783_length_1327_cov_15.0000	1327	0.777542233	0.027060201
k141_187848_length_4733_cov_45.0000	4733	0.623375833	0.039749981
k141_187851_length_2225_cov_11.0000	2225	0.999377787	0.003021376
k141_187879_length_1664_cov_6.0000	1664	0.684201002	0.034424805
k141_187884_length_3193_cov_113.6884	3193	0.890749037	0.018430395
k141_187885_length_2544_cov_29.0000	2544	0.919796586	0.016372082
k141_187924_length_1878_cov_6.0000	1878	0.996017337	0.005797266
k141_187936_length_1064_cov_7.0000	1064	0.75588131	0.028948561
k141_187985_length_2695_cov_11.0000	2695	0.995242953	0.006004985
k141_187989_length_1798_cov_18.0000	1798	0.510462642	0.057104011
k141_18803_length_1086_cov_17.0000	1086	0.999697685	0.002322683
k141_188055_length_1374_cov_21.9968	1374	0.567759931	0.046000453
k141_188056_length_3137_cov_35.4129	3137	0.671332836	0.035463404
k141_18809_length_2294_cov_104.5643	2294	0.923556626	0.016013294
k141_188107_length_1083_cov_14.0000	1083	0.585469961	0.043942141
k141_18818_length_1054_cov_72.6594	1054	0.935135365	0.015163532
k141_188186_length_6091_cov_104.1676	6091	0.64403224	0.037616134
k141_188265_length_3313_cov_27.8654	3313	0.872660577	0.0199222
